can_transact,can_select,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,removed,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,region,team_join_date,birth_date,has_temporary_code,opta_code,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90,defensive_contribution_per_90
True,True,100.0,100.0,519634,0,0,0,0,0,2,0.5,1.0,1,Jenson,1.0,542,False,,2025-08-17T11:30:05.885642Z,40,519634.jpg,1.0,False,Seelt,0.3,False,,a,17,56,2,2156,493,4971,1063,0.2,0.5,Seelt,152.0,2023-07-01,2003-05-23,False,p519634,133,0,0,0,2,0,0,0,0,0,0,0,11,33.6,2.4,0.0,3.6,8,6,4,12,1,0.00,0.01,0.01,1.33,104,43,238,71,356,133,198,66,,,,,,,0.0,0.0,0.01,0.01,0.9,1.35,668,203,230,75,239,80,330,120,0.68,0.0,8.12
True,True,,,535818,0,0,0,0,0,3,3.0,3.5,1,Simon,3.5,543,False,,,55,535818.jpg,3.5,False,Adingra,1.8,False,,a,17,56,7,56235,5168,36928,16508,0.6,1.3,Adingra,54.0,2025-07-10,2002-01-01,False,p535818,137,0,1,1,1,0,0,0,1,0,0,0,15,8.2,34.0,6.0,4.8,3,4,1,8,2,0.14,0.11,0.25,0.67,238,110,53,41,197,112,156,81,,,,,,,0.09,0.0,0.07,0.16,0.44,0.66,182,117,109,40,115,45,140,44,1.31,0.66,5.26
True,True,,,547027,0,0,0,0,0,3,2.0,2.5,2,Habib,2.5,544,False,,,55,547027.jpg,2.5,False,Diarra,0.1,False,,a,17,56,5,3008,373,2713,1012,0.5,0.9,Diarra,189.0,2025-07-01,2004-01-03,False,p547027,169,0,0,1,1,0,0,0,0,0,0,0,11,10.6,19.4,24.0,5.4,3,5,1,9,2,0.23,0.05,0.28,0.90,221,100,98,66,62,34,137,72,,,,,,,0.12,0.0,0.03,0.15,0.48,0.53,185,119,146,63,154,70,462,156,1.07,0.53,4.79
True,True,,,124165,0,0,-1,1,0,3,0.0,0.5,1,Patrick,0.5,545,False,,,54,124165.jpg,1.0,False,Roberts,0.0,False,,a,17,56,1,331,154,1384,335,0.1,0.2,Roberts,241.0,2022-01-21,1997-02-05,False,p124165,27,0,0,0,1,0,0,0,0,0,0,0,4,1.8,7.3,5.0,1.4,0,1,0,1,0,0.03,0.02,0.05,0.66,316,154,188,114,202,116,281,141,4.0,,,,2.0,,0.1,0.0,0.07,0.17,2.2,3.33,192,122,306,150,278,135,609,250,0.0,0.0,3.33
True,True,,,626844,0,0,0,0,0,3,-0.5,0.0,0,Milan,0.0,546,False,,,50,626844.jpg,0.0,False,Aleksić,0.0,False,,a,17,56,0,183,34,1051,315,0.0,0.0,Aleksić,190.0,2024-08-30,2005-08-30,False,p626844,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,651,283,651,287,632,277,655,286,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,344,219,655,288,655,288,608,249,0.0,0.0,0.0
True,True,,,484420,-1,1,-1,1,0,3,0.5,1.0,1,Enzo,1.0,547,False,,,49,484420.jpg,1.0,False,Le Fée,0.3,False,,a,17,56,2,1497,886,9619,2894,0.2,0.4,E.Le Fée,73.0,2025-07-01,2000-02-03,False,p484420,41,0,0,0,1,0,0,0,0,0,0,0,19,12.2,23.7,4.0,4.0,2,8,2,12,0,0.04,0.05,0.09,0.89,209,91,86,59,219,120,177,89,2.0,,2.0,,,,0.09,0.0,0.11,0.2,1.95,2.2,359,227,244,117,264,125,314,101,0.0,0.0,26.34
True,True,0.0,0.0,461199,0,0,0,0,0,3,0.0,0.0,0,Romaine,0.0,548,False,Hamstring injury - Expected back 18 Oct,2025-08-10T23:30:07.214806Z,50,461199.jpg,0.0,False,Mundle,0.0,False,,i,17,56,0,38,7,403,74,0.0,0.0,Mundle,241.0,2024-02-01,2003-04-24,False,p461199,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,629,267,630,271,607,259,634,270,3.0,,3.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,299,185,633,273,633,273,687,304,0.0,0.0,0.0
True,True,,,223336,0,0,0,0,0,3,-0.5,0.0,0,Dan,0.0,549,False,,,50,223336.jpg,0.0,False,Neil,0.0,False,,a,17,56,0,110,27,927,266,0.0,0.0,Neil,241.0,2018-11-01,2001-12-13,False,p223336,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,616,258,616,262,592,250,621,261,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,271,169,620,264,620,264,607,248,0.0,0.0,0.0
True,True,,,215460,0,0,0,0,0,3,-0.5,0.0,0,Ian,0.0,550,False,,,50,215460.jpg,0.0,False,Poveda-Ocampo,0.0,False,,a,17,56,0,50,13,699,207,0.0,0.0,Poveda,48.0,2024-07-24,2000-02-09,False,p215460,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,613,257,613,261,589,249,618,260,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,267,168,617,263,617,263,629,267,0.0,0.0,0.0
True,True,,,554197,0,0,0,0,0,3,0.0,0.5,0,Chris,0.5,551,False,,,50,554197.jpg,1.0,False,Rigg,0.1,False,,a,17,56,1,197,38,1526,497,0.1,0.2,Rigg,241.0,2022-12-31,2007-06-18,False,p554197,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.03,643,277,643,281,624,271,647,280,,,,,,,0.0,0.0,0.0,0.0,2.7,0.0,334,211,304,148,276,133,559,217,0.0,0.0,0.0
True,True,,,577669,0,0,0,0,0,3,2.0,2.5,2,Noah,2.5,552,False,,,50,577669.jpg,2.5,False,Sadiki,0.1,False,,a,17,56,5,1043,155,931,345,0.5,1.0,Sadiki,50.0,2025-07-04,2004-12-17,False,p577669,180,0,0,1,2,0,0,0,0,0,0,0,19,20.4,13.3,4.0,3.8,7,2,4,13,2,0.00,0.09,0.09,1.56,163,65,140,88,221,122,183,92,,,,,,,0.0,0.0,0.04,0.04,0.78,1.0,338,214,139,56,147,63,572,226,1.0,0.5,6.5
True,True,,,549912,0,0,0,0,0,3,3.5,4.0,2,Chemsdine,4.0,553,False,,,50,549912.jpg,4.0,False,Talbi,0.4,False,,a,17,56,8,26999,2755,10257,3934,0.8,1.6,Talbi,145.0,2025-07-09,2005-05-09,False,p549912,152,0,1,1,1,0,0,0,0,0,0,0,20,22.6,34.7,6.0,6.3,0,3,1,4,2,0.23,0.02,0.25,0.87,151,57,49,40,192,107,105,63,,,,,,,0.14,0.0,0.01,0.15,0.52,0.59,332,209,87,30,95,36,281,88,1.18,0.59,2.37
True,True,,,477851,0,0,0,0,0,3,-0.5,0.0,0,Abdoullah,0.0,554,False,,,45,477851.jpg,0.0,False,Ba,0.2,False,,a,17,56,0,2014,398,5814,2072,0.0,0.0,Ba,73.0,2022-08-31,2003-07-31,False,p477851,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,504,184,499,190,466,174,511,187,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,460,253,513,194,513,194,343,118,0.0,0.0,0.0
True,True,,,171422,0,0,0,0,0,3,-0.5,0.0,0,Alan,0.0,555,False,,,45,171422.jpg,0.0,False,Browne,0.1,False,,a,17,56,0,1011,205,2329,842,0.0,0.0,Browne,104.0,2024-07-11,1995-04-15,False,p171422,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,469,167,461,173,419,155,477,170,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,394,234,478,177,478,177,493,170,0.0,0.0,0.0
True,False,0.0,0.0,458297,0,0,0,0,0,3,0.0,0.0,0,Pierre,0.0,556,False,Has joined AS Saint-Etienne permanently.,2025-08-14T14:03:00.702056Z,45,458297.jpg,0.0,False,Ekwah Elimby,0.0,False,,u,17,56,0,0,0,888,207,0.0,0.0,Ekwah,73.0,2023-01-23,2002-01-15,False,p458297,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,498,178,492,184,458,168,505,181,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,450,247,507,188,507,188,659,287,0.0,0.0,0.0
True,True,,,547410,0,0,0,0,0,3,-0.5,0.0,0,Harrison,0.0,557,False,,,45,547410.jpg,0.0,False,Jones,0.1,False,,a,17,56,0,606,122,1519,540,0.0,0.0,H.Jones,241.0,2024-01-01,2004-12-25,False,p547410,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,540,208,535,214,504,198,546,211,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,510,280,548,218,548,218,547,206,0.0,0.0,0.0
True,True,,,493837,0,0,0,0,0,3,-0.5,0.0,0,Jay,0.0,558,False,,,45,493837.jpg,0.0,False,Matete,0.2,False,,a,17,56,0,2647,551,5869,1949,0.0,0.0,Matete,241.0,2022-01-31,2001-02-11,False,p493837,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,513,190,508,196,476,180,520,193,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,476,261,522,200,522,200,335,113,0.0,0.0,0.0
True,True,,,500696,0,0,0,0,0,3,-0.5,0.0,0,Nectarios,0.0,559,False,,,45,500696.jpg,0.0,False,Triantis,0.1,False,,a,17,56,0,430,83,1550,560,0.0,0.0,Triantis,13.0,2023-07-01,2003-05-11,False,p500696,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,520,195,515,201,483,185,526,198,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,486,266,528,205,528,205,535,194,0.0,0.0,0.0
True,True,,,437505,0,0,0,0,0,4,2.5,3.0,1,Wilson,3.0,560,False,,,55,437505.jpg,3.0,False,Isidor,0.3,False,,a,17,56,6,15150,1787,9124,4536,0.5,1.1,Isidor,73.0,2025-02-01,2000-08-27,False,p437505,41,1,0,0,1,0,0,0,0,0,0,0,29,34.2,0.1,21.0,5.5,1,1,0,2,0,0.04,0.00,0.04,0.89,100,9,318,33,77,21,128,17,,,,,3.0,,0.09,0.0,0.0,0.09,1.95,2.2,158,36,126,11,133,11,293,49,0.0,0.0,4.39
True,True,,,564406,0,0,0,0,0,4,4.5,5.0,2,Eliezer,5.0,561,False,,,55,564406.jpg,5.0,False,Mayenda Dossou,2.0,False,,a,17,56,10,194296,27790,56017,28747,0.9,1.8,Mayenda,200.0,2023-07-28,2005-05-08,False,p564406,137,1,0,1,1,0,0,0,0,0,0,2,40,45.2,11.6,45.0,10.2,2,2,1,5,2,0.39,0.00,0.39,0.67,55,7,154,13,25,11,49,9,,,,,1.0,,0.26,0.0,0.0,0.26,0.44,0.66,186,41,61,7,67,7,125,23,1.31,0.66,3.28
True,True,,,611975,0,0,0,0,0,4,-0.5,0.0,0,Ahmed,0.0,562,False,,,45,611975.jpg,0.0,False,Abdullahi,0.5,False,,a,17,56,0,4241,842,12644,5198,0.0,0.0,Abdullahi,157.0,2024-08-31,2004-06-19,False,p611975,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,580,53,575,53,543,52,585,54,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,556,75,585,54,585,54,245,43,0.0,0.0,0.0
True,True,,,551153,0,0,0,0,0,4,-0.5,0.0,0,Luís Hemir,0.0,563,False,,,45,551153.jpg,0.0,False,Silva Semedo,0.2,False,,a,17,56,0,1438,291,4116,1534,0.0,0.0,Luís Hemir,173.0,2023-07-01,2003-08-11,False,p551153,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,545,42,540,42,509,42,551,44,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,517,64,553,44,553,44,386,58,0.0,0.0,0.0
True,True,,,440955,0,0,0,0,0,4,-0.5,0.0,0,Nazarii,0.0,564,False,,,45,440955.jpg,0.0,False,Rusyn,0.2,False,,a,17,56,0,1930,401,4950,1870,0.0,0.0,Rusyn,225.0,2023-09-01,1998-10-25,False,p440955,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,491,35,484,36,449,36,498,38,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,439,57,500,38,500,38,359,56,0.0,0.0,0.0
True,True,,,84450,0,0,0,0,0,3,3.0,3.5,4,Granit,3.5,668,False,,,50,84450.jpg,3.5,False,Xhaka,2.8,False,,a,17,56,7,43099,10587,45830,17134,0.7,1.4,Xhaka,207.0,2025-07-30,1992-09-27,False,p84450,180,0,0,1,2,0,0,0,0,0,0,0,24,35.0,53.9,3.0,9.2,8,8,3,19,2,0.05,0.10,0.15,1.56,95,36,22,20,226,127,60,43,1.0,,1.0,,,,0.02,0.0,0.05,0.07,0.78,1.0,225,143,99,34,106,40,102,32,1.0,0.5,9.5
True,True,,,498016,0,0,0,0,0,1,4.0,4.5,1,Robin,4.5,670,False,,,45,498016.jpg,4.5,False,Roefs,1.1,False,,a,17,56,9,78961,11229,21370,8951,1.0,2.0,Roefs,152.0,2025-08-01,2003-01-17,False,p498016,180,0,0,1,2,0,0,0,0,0,4,1,31,34.2,0.0,0.0,3.4,4,18,0,0,2,0.00,0.00,0.00,1.56,99,12,512,66,480,64,211,16,,,,,,,0.0,2.0,0.0,0.0,0.78,1.0,482,32,68,6,75,7,177,23,1.0,0.5,0.0
True,True,100.0,100.0,105717,0,0,0,0,0,2,-0.5,0.0,0,Arthur,0.0,678,False,,2025-08-11T13:51:46.232630Z,40,105717.jpg,0.0,False,Masuaku,0.7,False,,a,17,56,0,10207,1565,10088,3710,0.0,0.0,Masuaku,50.0,2025-08-10,1993-11-07,False,p105717,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,342,118,332,117,281,88,352,122,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,586,151,351,114,351,114,209,77,0.0,0.0,0.0
True,True,,,201895,0,0,0,0,0,2,2.0,2.5,1,Omar,2.5,683,False,,,40,201895.jpg,2.5,False,Alderete,1.3,False,,a,17,56,5,41461,7221,18452,6926,0.6,1.2,Alderete,168.0,2025-08-12,1996-12-26,False,p201895,127,0,1,0,2,0,0,0,0,0,0,0,25,55.0,20.1,10.0,8.5,11,7,3,14,1,0.06,0.14,0.20,1.23,36,10,96,22,142,27,73,16,,,,,,,0.04,0.0,0.1,0.14,0.87,1.42,601,159,131,55,139,56,165,63,0.71,0.0,9.92
True,True,,,200834,0,0,0,0,0,2,0.5,1.0,0,Nordi,0.0,694,False,,,40,200834.jpg,0.0,False,Mukiele,0.4,False,,a,17,56,0,19717,6054,5282,2974,0.0,0.0,Mukiele,73.0,2025-08-17,1997-11-01,False,p200834,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,356,125,346,124,295,95,366,129,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,600,158,364,120,364,120,283,104,0.0,0.0,0.0
True,True,,,184254,0,0,0,0,0,1,9.0,8.5,9,Guglielmo,9.0,565,True,,,50,184254.jpg,9.0,False,Vicario,5.8,False,,a,18,6,18,154986,119828,70105,17471,1.8,3.6,Vicario,106.0,2023-07-01,1996-10-07,False,p184254,180,0,0,2,0,0,0,0,0,0,8,4,66,58.4,0.0,0.0,5.8,2,13,0,0,2,0.00,0.01,0.01,2.49,29,5,604,74,580,73,119,5,,,,,,,0.0,4.0,0.0,0.0,1.24,0.0,247,11,7,1,9,1,70,10,1.0,1.0,0.0
True,True,,,214572,0,0,0,0,0,1,0.0,-0.5,0,Brandon,0.0,566,False,,,40,214572.jpg,0.0,False,Austin,0.3,False,,a,18,6,0,1008,280,3216,1304,0.0,0.0,Austin,241.0,2017-07-22,1999-01-08,False,p214572,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,358,39,349,23,299,19,368,39,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,605,54,366,39,366,39,319,48,0.0,0.0,0.0
True,True,,,485055,0,0,0,0,0,1,0.0,-0.5,0,Antonín,0.0,567,False,,,40,485055.jpg,0.0,False,Kinský,1.9,False,,a,18,6,0,4152,908,21654,9240,0.0,0.0,Kinsky,57.0,2025-01-05,2003-03-13,False,p485055,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,393,55,384,39,337,35,403,55,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,647,70,401,55,401,55,133,18,0.0,0.0,0.0
True,True,,,441164,0,0,0,0,0,2,5.5,5.0,5,Pedro,5.5,568,False,,,55,441164.jpg,5.5,False,Porro Sauceda,23.5,False,,a,18,6,11,317818,194085,193680,42663,1.0,2.0,Pedro Porro,200.0,2023-07-01,1999-09-13,False,p441164,180,0,0,2,0,0,0,0,1,0,0,0,46,36.4,76.2,9.0,12.2,7,8,3,10,2,0.10,0.39,0.49,2.49,86,37,7,1,158,36,26,4,1.0,,2.0,,,,0.05,0.0,0.2,0.25,1.24,0.0,161,21,50,20,56,22,15,4,1.0,1.0,5.0
True,True,,,221632,0,0,0,0,0,2,6.5,6.0,7,Cristian,6.5,569,False,,,50,221632.jpg,6.5,False,Romero,4.5,False,,a,18,6,13,113663,82288,55360,14465,1.3,2.6,Romero,10.0,2022-08-30,1998-04-27,False,p221632,180,0,0,2,0,0,0,0,1,0,0,0,50,38.6,1.7,8.0,4.8,12,9,3,15,2,0.00,0.02,0.02,2.49,79,34,258,83,164,41,155,49,,,,,,,0.0,0.0,0.01,0.01,1.24,0.0,270,43,22,6,26,7,81,32,1.0,1.0,7.5
True,True,,,135720,-1,1,-1,1,0,2,0.5,0.0,1,Kevin,0.5,570,False,,,44,135720.jpg,1.0,False,Danso,0.2,False,,a,18,6,1,2863,2023,6962,1898,0.1,0.2,Danso,14.0,2025-07-01,1998-09-19,False,p135720,1,0,0,0,0,0,0,0,0,0,0,0,4,4.2,0.0,0.0,0.4,2,0,0,2,0,0.00,0.00,0.00,0.00,282,103,440,188,394,164,324,109,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,567,144,280,90,242,83,381,138,0.0,0.0,180.0
True,True,,,115556,0,0,0,0,0,2,0.0,-0.5,0,Ben,0.0,571,False,,,45,115556.jpg,0.0,False,Davies,0.1,False,,a,18,6,0,612,259,2374,746,0.0,0.0,Davies,244.0,2014-07-23,1993-04-24,False,p115556,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,464,195,457,196,414,175,473,198,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,385,78,474,192,474,192,495,187,0.0,0.0,0.0
True,True,0.0,0.0,493125,0,0,0,0,0,2,0.0,0.0,0,Radu,0.0,572,False,Knee injury - Unknown return date,2025-07-21T10:00:05.088977Z,45,493125.jpg,0.0,False,Drăgușin,0.0,False,,i,18,6,0,74,20,169,54,0.0,0.0,Dragusin,177.0,2024-01-11,2002-02-03,False,p493125,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,512,211,507,210,475,196,519,212,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,475,126,521,207,521,207,691,232,0.0,0.0,0.0
True,True,,,232859,0,0,0,0,0,2,6.0,5.5,6,Djed,6.0,573,False,,,45,232859.jpg,6.0,False,Spence,1.8,False,,a,18,6,12,69417,51781,21574,7533,1.3,2.7,Spence,241.0,2022-07-19,2000-08-09,False,p232859,180,0,0,2,0,0,0,0,0,0,0,0,45,20.4,8.4,24.0,5.3,7,6,2,9,2,0.18,0.09,0.27,2.49,162,68,182,52,59,8,140,43,,,,,,,0.09,0.0,0.04,0.13,1.24,0.0,425,106,31,9,34,10,139,53,1.0,1.0,4.5
True,True,0.0,0.0,487053,-1,1,-1,1,0,2,0.0,0.0,0,Destiny,0.0,574,False,Knee injury - Expected back 30 Aug,2025-08-10T23:30:07.244451Z,44,487053.jpg,0.0,False,Udogie,0.5,False,,i,18,6,0,1205,853,37312,6961,0.0,0.0,Udogie,106.0,2022-08-16,2002-11-28,False,p487053,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,451,189,443,190,397,166,460,192,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,571,147,460,185,460,185,250,91,0.0,0.0,0.0
True,True,,,491279,0,0,0,0,0,2,6.0,5.5,6,Micky,6.0,575,False,,,45,491279.jpg,6.0,False,van de Ven,28.1,False,,a,18,6,12,328012,165578,171194,41524,1.3,2.7,Van de Ven,152.0,2023-08-08,2001-04-19,False,p491279,180,0,0,2,0,0,0,0,0,0,0,0,53,24.2,1.7,14.0,4.0,8,7,2,10,2,0.59,0.01,0.60,2.49,144,63,256,82,115,16,175,60,,,,,,,0.3,0.0,0.0,0.3,1.24,0.0,472,125,32,10,35,11,8,1,1.0,1.0,5.0
True,False,0.0,0.0,548308,0,0,0,0,0,2,0.0,0.0,0,Ashley,0.0,576,False,Has joined Stoke City on loan for the rest of the season.,2025-07-25T14:55:41.438809Z,40,548308.jpg,0.0,False,Phillips,0.0,False,,u,18,6,0,0,0,940,230,0.0,0.0,Phillips,241.0,2023-08-05,2005-06-26,False,p548308,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,418,163,408,162,362,138,427,166,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,675,209,426,158,426,158,641,218,0.0,0.0,0.0
True,True,0.0,0.0,553299,0,0,0,0,0,2,0.0,0.0,0,Takai,0.0,577,False,Foot injury - Unknown return date,2025-08-10T23:30:07.262578Z,40,553299.jpg,0.0,False,Kōta,0.1,False,,i,18,6,0,142,27,3307,997,0.0,0.0,Takai,108.0,2025-07-08,2004-09-04,False,p553299,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,423,166,413,165,367,141,432,169,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,680,212,431,161,431,161,504,189,0.0,0.0,0.0
True,True,,,610799,0,0,0,0,0,2,0.0,-0.5,0,Luka,0.0,578,False,,,40,610799.jpg,0.0,False,Vušković,1.0,False,,a,18,6,0,4257,980,19968,7915,0.0,0.0,Vuskovic,97.0,2025-06-01,2007-02-24,False,p610799,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,441,180,432,180,386,156,450,183,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,700,228,449,175,449,175,187,72,0.0,0.0,0.0
True,False,0.0,0.0,85971,0,0,0,0,0,3,0.0,0.0,0,Son,0.0,579,False,Has joined Los Angeles FC permanently.,2025-08-11T01:22:33.649224Z,85,85971.jpg,0.0,False,Heung-min,0.2,False,,u,18,6,0,0,0,19554,2768,0.0,0.0,Son,114.0,2015-08-28,1992-07-08,False,p85971,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,704,315,704,315,704,315,704,315,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,10,5,703,315,703,315,372,127,0.0,0.0,0.0
True,True,,,242898,0,0,0,0,0,3,8.5,8.0,9,Brennan,8.5,580,True,,,70,242898.jpg,8.5,False,Johnson,5.8,False,,a,18,6,17,303291,282242,58609,18798,1.2,2.4,Johnson,244.0,2023-09-01,2001-05-23,False,p242898,156,2,0,2,0,0,0,0,1,0,0,2,60,83.0,42.9,42.0,16.8,1,3,5,9,2,0.90,0.09,0.99,2.31,8,4,36,30,28,13,9,6,,,,,,,0.52,0.0,0.05,0.57,1.33,0.0,33,20,10,3,12,4,68,22,1.15,1.15,5.19
True,True,0.0,0.0,172780,-1,1,-1,1,0,3,0.0,0.0,0,James,0.0,581,False,Anterior cruciate ligament - Unknown return date,2025-08-08T13:57:59.638052Z,69,172780.jpg,0.0,False,Maddison,0.2,False,,i,18,6,0,225,91,14793,2592,0.0,0.0,Maddison,241.0,2023-06-28,1996-11-23,False,p172780,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,698,310,699,311,699,311,699,311,4.0,,1.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,42,28,698,311,698,311,370,126,0.0,0.0,0.0
True,True,,,460842,1,-1,1,-1,1,3,6.5,6.0,3,Mohammed,6.5,582,False,,,66,460842.jpg,6.5,False,Kudus,29.8,False,,a,18,6,13,641171,265567,197407,63868,1.0,2.0,Kudus,81.0,2025-07-10,2000-08-02,False,p460842,169,0,2,2,0,0,0,0,0,0,0,1,49,56.8,92.9,13.0,16.2,0,9,4,13,2,0.06,0.67,0.73,2.49,31,12,2,2,125,78,12,8,2.0,,,,,,0.03,0.0,0.36,0.39,1.33,0.0,45,30,28,11,31,12,7,4,1.07,1.07,6.92
True,True,0.0,0.0,445044,0,0,0,0,0,3,0.0,0.0,0,Dejan,0.0,583,False,Knee injury - Unknown return date,2025-07-21T10:00:05.109205Z,65,445044.jpg,0.0,False,Kulusevski,0.0,False,,i,18,6,0,139,36,692,202,0.0,0.0,Kulusevski,206.0,2023-07-01,2000-04-25,False,p445044,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,695,309,696,310,696,310,696,310,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,59,42,695,310,695,310,656,285,0.0,0.0,0.0
